ProductID,Brand,Category,Subcategory,ProductLine,ProductLineType,ProductName,Description,Gender,Material,Season,Color,PrimaryPurpose,WeatherProfile,Terrain,Waterproofing,Insulation,SizeCurve,PriceUSD,Rating
PRD-FB190013,NorthPeak,Footwear,Winter boots,Firecamp,Footwear,Firecamp HorizonX Winter boot,Firecamp HorizonX Winter boot engineered for casual/urban on city/commute in any conditions. Built with Nubuck/Insulation/Rubber and waterproof protection; insulation: insulated.,Unisex,Nubuck/Insulation/Rubber,Winter,Sand,Casual/Urban,Any,City/Commute,Waterproof,Insulated,"US 4,US 5,US 6,US 7,US 8,US 9,US 10,US 11,US 12",276,4.3
PRD-9E418431,AlpineCo,Footwear,Winter boots,Firecamp,Footwear,Firecamp AeroX Winter boot,Firecamp AeroX Winter boot engineered for snowboarding on snow/mountain in cold/wet conditions. Built with Leather/Insulation/Rubber and waterproof protection; insulation: insulated.,Women,Leather/Insulation/Rubber,Winter,Sky,Snowboarding,Cold/Wet,Snow/Mountain,Waterproof,Insulated,"US 5,US 6,US 7,US 8,US 9,US 10,US 11",321,4.4
PRD-63401358,TrailForge,Footwear,Winter boots,Fairbanks,Footwear,Fairbanks EvergreenFlex Winter boot,Fairbanks EvergreenFlex Winter boot engineered for arctic travel on snow/ice in extreme cold conditions. Built with Leather/Insulation/Rubber and waterproof protection; insulation: insulated.,Unisex,Leather/Insulation/Rubber,Winter,Cobalt,Arctic Travel,Extreme Cold,Snow/Ice,Waterproof,Insulated,"US 4,US 5,US 6,US 7,US 8,US 9,US 10,US 11,US 12",227,4.5
PRD-B2FDC7C9,NorthPeak,Footwear,Winter boots,Fairbanks,Footwear,Fairbanks SummitPro Winter boot,Fairbanks SummitPro Winter boot engineered for skiing on snow/mountain in cold/wet conditions. Built with Nubuck/Insulation/Rubber and waterproof protection; insulation: insulated.,Women,Nubuck/Insulation/Rubber,Winter,Teal,Skiing,Cold/Wet,Snow/Mountain,Waterproof,Insulated,"US 5,US 6,US 7,US 8,US 9,US 10,US 11",203,4.5
PRD-28F23251,AlpineCo,Footwear,Winter boots,Fairbanks,Footwear,Fairbanks StormShield Winter boot,Fairbanks StormShield Winter boot engineered for snowboarding on snow/mountain in cold/wet conditions. Built with Nubuck/Insulation/Rubber and waterproof protection; insulation: insulated.,Men,Nubuck/Insulation/Rubber,Winter,Sand,Snowboarding,Cold/Wet,Snow/Mountain,Waterproof,Insulated,"US 7,US 8,US 9,US 10,US 11,US 12,US 13",206,4.7
PRD-559F8391,TrailForge,Footwear,Winter boots,Fairbanks,Footwear,Fairbanks EvergreenCore Winter boot,Fairbanks EvergreenCore Winter boot engineered for casual/urban on city/commute in any conditions. Built with Leather/Insulation/Rubber and waterproof protection; insulation: insulated.,Men,Leather/Insulation/Rubber,Winter,Taupe,Casual/Urban,Any,City/Commute,Waterproof,Insulated,"US 7,US 8,US 9,US 10,US 11,US 12,US 13",264,4.6
PRD-BFFF71E2,NorthPeak,Footwear,Trail running shoes,Fairbanks,Footwear,Fairbanks VentureCore Trail running shoe,Fairbanks VentureCore Trail running shoe engineered for summer hiking on dry trails in warm/dry conditions. Built with Knit Upper/Rubber and waterproof protection; insulation: none.,Men,Knit Upper/Rubber,All-season,Teal,Summer Hiking,Warm/Dry,Dry Trails,Waterproof,None,"US 7,US 8,US 9,US 10,US 11,US 12,US 13",137,4.6
PRD-9755821A,AlpineCo,Footwear,Trail running shoes,VentureLite,Footwear,VentureLite SierraGTX Trail running shoe,VentureLite SierraGTX Trail running shoe engineered for summer hiking on dry trails in warm/dry conditions. Built with Synthetic Mesh/Rubber and waterproof protection; insulation: none.,Women,Synthetic Mesh/Rubber,All-season,Teal,Summer Hiking,Warm/Dry,Dry Trails,Waterproof,None,"US 5,US 6,US 7,US 8,US 9,US 10,US 11",184,4.8
PRD-18BCF5C8,TrailForge,Footwear,Trail running shoes,VentureLite,Footwear,VentureLite SummitLite Trail running shoe,VentureLite SummitLite Trail running shoe engineered for trail running on mixed trails in warm/variable conditions. Built with Synthetic Mesh/Rubber and waterproof protection; insulation: none.,Unisex,Synthetic Mesh/Rubber,All-season,Stone,Trail Running,Warm/Variable,Mixed Trails,Waterproof,None,"US 4,US 5,US 6,US 7,US 8,US 9,US 10,US 11,US 12",169,4.8
PRD-9E0A2538,NorthPeak,Footwear,Trail running shoes,VentureLite,Footwear,VentureLite SierraX Trail running shoe,VentureLite SierraX Trail running shoe engineered for summer hiking on dry trails in warm/dry conditions. Built with Synthetic Mesh/Rubber and waterproof protection; insulation: none.,Men,Synthetic Mesh/Rubber,All-season,Sand,Summer Hiking,Warm/Dry,Dry Trails,Waterproof,None,"US 7,US 8,US 9,US 10,US 11,US 12,US 13",189,4.2
PRD-F41382BD,AlpineCo,Footwear,Trail running shoes,VentureLite,Footwear,VentureLite RidgeLite Trail running shoe,VentureLite RidgeLite Trail running shoe engineered for trail running on mixed trails in warm/variable conditions. Built with Knit Upper/Rubber and waterproof protection; insulation: none.,Women,Knit Upper/Rubber,All-season,Black,Trail Running,Warm/Variable,Mixed Trails,Waterproof,None,"US 5,US 6,US 7,US 8,US 9,US 10,US 11",180,4.3
PRD-C7B77C9A,TrailForge,Footwear,Water sports shoes,Omni-Grip Hydro,Footwear,Omni-Grip Hydro PioneerPrime Water sports shoe,Omni-Grip Hydro PioneerPrime Water sports shoe engineered for fishing on riverbank/boat in cool/wet conditions. Built with Mesh/Rubber and waterproof protection; insulation: none.,Women,Mesh/Rubber,Summer,Plum,Fishing,Cool/Wet,Riverbank/Boat,Waterproof,None,"US 5,US 6,US 7,US 8,US 9,US 10,US 11",97,4.4
PRD-7267AD6C,NorthPeak,Footwear,Water sports shoes,Omni-Grip Hydro,Footwear,Omni-Grip Hydro HorizonGTX Water sports shoe,Omni-Grip Hydro HorizonGTX Water sports shoe engineered for water sports on wet/river/beach in warm/wet conditions. Built with Neoprene/Rubber and waterproof protection; insulation: none.,Unisex,Neoprene/Rubber,Summer,Cobalt,Water Sports,Warm/Wet,Wet/River/Beach,Waterproof,None,"US 4,US 5,US 6,US 7,US 8,US 9,US 10,US 11,US 12",87,4.4
PRD-97082D7A,AlpineCo,Footwear,Water sports shoes,Omni-Grip Hydro,Footwear,Omni-Grip Hydro PioneerGTX Water sports shoe,Omni-Grip Hydro PioneerGTX Water sports shoe engineered for water sports on wet/river/beach in warm/wet conditions. Built with Mesh/Rubber and waterproof protection; insulation: none.,Men,Mesh/Rubber,Summer,Plum,Water Sports,Warm/Wet,Wet/River/Beach,Waterproof,None,"US 7,US 8,US 9,US 10,US 11,US 12,US 13",81,4.5
PRD-0CEE21F4,TrailForge,Footwear,Water sports shoes,Omni-Grip Hydro,Footwear,Omni-Grip Hydro CascadeCore Water sports shoe,Omni-Grip Hydro CascadeCore Water sports shoe engineered for fishing on riverbank/boat in cool/wet conditions. Built with Mesh/Rubber and waterproof protection; insulation: none.,Men,Mesh/Rubber,Summer,Charcoal,Fishing,Cool/Wet,Riverbank/Boat,Waterproof,None,"US 7,US 8,US 9,US 10,US 11,US 12,US 13",113,4.5
PRD-5FA49538,NorthPeak,Footwear,Hiking boots/shoes,Techlite Traverse,Footwear,Techlite Traverse TerraPrime Hiking boots/shoe,Techlite Traverse TerraPrime Hiking boots/shoe engineered for backpacking on mixed trails in variable conditions. Built with Suede/Rubber and waterproof protection; insulation: none.,Unisex,Suede/Rubber,All-season,Teal,Backpacking,Variable,Mixed Trails,Waterproof,None,"US 4,US 5,US 6,US 7,US 8,US 9,US 10,US 11,US 12",250,4.5
PRD-01496938,AlpineCo,Footwear,Hiking boots/shoes,Techlite Traverse,Footwear,Techlite Traverse AuroraX Hiking boots/shoe,Techlite Traverse AuroraX Hiking boots/shoe engineered for backpacking on mixed trails in variable conditions. Built with Leather/Rubber and waterproof protection; insulation: none.,Unisex,Leather/Rubber,All-season,Sand,Backpacking,Variable,Mixed Trails,Waterproof,None,"US 4,US 5,US 6,US 7,US 8,US 9,US 10,US 11,US 12",142,4.3
PRD-066A06B7,TrailForge,Footwear,Hiking boots/shoes,Techlite Traverse,Footwear,Techlite Traverse SummitShield Hiking boots/shoe,Techlite Traverse SummitShield Hiking boots/shoe engineered for trail hiking on dirt/rocky trails in mild/variable conditions. Built with Suede/Rubber and waterproof protection; insulation: none.,Women,Suede/Rubber,All-season,Navy,Trail Hiking,Mild/Variable,Dirt/Rocky Trails,Waterproof,None,"US 5,US 6,US 7,US 8,US 9,US 10,US 11",245,4.3
PRD-80C1151F,NorthPeak,Footwear,Trail running shoes,Techlite Traverse,Footwear,Techlite Traverse FrontierGrid Trail running shoe,Techlite Traverse FrontierGrid Trail running shoe engineered for trail running on mixed trails in warm/variable conditions. Built with Synthetic Mesh/Rubber and waterproof protection; insulation: none.,Men,Synthetic Mesh/Rubber,All-season,Cobalt,Trail Running,Warm/Variable,Mixed Trails,Waterproof,None,"US 7,US 8,US 9,US 10,US 11,US 12,US 13",139,4.6
PRD-80B0EFFC,AlpineCo,Footwear,Trail running shoes,WildTrail GTX,Footwear,WildTrail GTX SummitPro Trail running shoe,WildTrail GTX SummitPro Trail running shoe engineered for trail running on mixed trails in warm/variable conditions. Built with Synthetic Mesh/Rubber and waterproof protection; insulation: none.,Unisex,Synthetic Mesh/Rubber,All-season,Sand,Trail Running,Warm/Variable,Mixed Trails,Waterproof,None,"US 4,US 5,US 6,US 7,US 8,US 9,US 10,US 11,US 12",124,4.5
PRD-39E4763F,TrailForge,Footwear,Trail running shoes,WildTrail GTX,Footwear,WildTrail GTX AeroCore Trail running shoe,WildTrail GTX AeroCore Trail running shoe engineered for summer hiking on dry trails in warm/dry conditions. Built with Synthetic Mesh/Rubber and waterproof protection; insulation: none.,Unisex,Synthetic Mesh/Rubber,All-season,Olive,Summer Hiking,Warm/Dry,Dry Trails,Waterproof,None,"US 4,US 5,US 6,US 7,US 8,US 9,US 10,US 11,US 12",114,4.8
PRD-D5323308,NorthPeak,Footwear,Trail running shoes,WildTrail GTX,Footwear,WildTrail GTX PioneerThermo Trail running shoe,WildTrail GTX PioneerThermo Trail running shoe engineered for trail running on mixed trails in warm/variable conditions. Built with Synthetic Mesh/Rubber and waterproof protection; insulation: none.,Women,Synthetic Mesh/Rubber,All-season,Sand,Trail Running,Warm/Variable,Mixed Trails,Waterproof,None,"US 5,US 6,US 7,US 8,US 9,US 10,US 11",182,4.7
PRD-0BCFD3E4,AlpineCo,Footwear,Trail running shoes,WildTrail GTX,Footwear,WildTrail GTX StormThermo Trail running shoe,WildTrail GTX StormThermo Trail running shoe engineered for trail running on mixed trails in warm/variable conditions. Built with Synthetic Mesh/Rubber and waterproof protection; insulation: none.,Women,Synthetic Mesh/Rubber,All-season,Sky,Trail Running,Warm/Variable,Mixed Trails,Waterproof,None,"US 5,US 6,US 7,US 8,US 9,US 10,US 11",112,4.6
PRD-BB47D4A8,TrailForge,Footwear,Trail running shoes,TrekMotion,Footwear,TrekMotion EvergreenGTX Trail running shoe,TrekMotion EvergreenGTX Trail running shoe engineered for summer hiking on dry trails in warm/dry conditions. Built with Knit Upper/Rubber and waterproof protection; insulation: none.,Unisex,Knit Upper/Rubber,All-season,Black,Summer Hiking,Warm/Dry,Dry Trails,Waterproof,None,"US 4,US 5,US 6,US 7,US 8,US 9,US 10,US 11,US 12",171,4.7
PRD-86E4DC5F,NorthPeak,Footwear,Trail running shoes,TrekMotion,Footwear,TrekMotion StormFlex Trail running shoe,TrekMotion StormFlex Trail running shoe engineered for summer hiking on dry trails in warm/dry conditions. Built with Synthetic Mesh/Rubber and waterproof protection; insulation: none.,Unisex,Synthetic Mesh/Rubber,All-season,Plum,Summer Hiking,Warm/Dry,Dry Trails,Waterproof,None,"US 4,US 5,US 6,US 7,US 8,US 9,US 10,US 11,US 12",140,4.5
PRD-B2C6DB15,AlpineCo,Footwear,Trail running shoes,TrekMotion,Footwear,TrekMotion StormShield Trail running shoe,TrekMotion StormShield Trail running shoe engineered for summer hiking on dry trails in warm/dry conditions. Built with Synthetic Mesh/Rubber and waterproof protection; insulation: none.,Unisex,Synthetic Mesh/Rubber,All-season,Sky,Summer Hiking,Warm/Dry,Dry Trails,Waterproof,None,"US 4,US 5,US 6,US 7,US 8,US 9,US 10,US 11,US 12",112,4.9
PRD-3A0C5EF6,TrailForge,Footwear,Trail running shoes,TrekMotion,Footwear,TrekMotion SummitGrid Trail running shoe,TrekMotion SummitGrid Trail running shoe engineered for trail running on mixed trails in warm/variable conditions. Built with Knit Upper/Rubber and waterproof protection; insulation: none.,Women,Knit Upper/Rubber,All-season,Forest,Trail Running,Warm/Variable,Mixed Trails,Waterproof,None,"US 5,US 6,US 7,US 8,US 9,US 10,US 11",190,4.7
PRD-3A055770,NorthPeak,Accessories/Gear,Gloves,Trail Essentials,Accessories/Gear,Trail Essentials EvergreenThermo Gloves,Trail Essentials EvergreenThermo Gloves engineered for casual/urban on city/commute in any conditions. Built with Knit/Wool Blend and waterproof protection; insulation: insulated.,Unisex,Knit/Wool Blend,Winter,Moss,Casual/Urban,Any,City/Commute,Waterproof,Insulated,"XS,S,M,L,XL",95,4.6
PRD-9D410D36,AlpineCo,Accessories/Gear,Gloves,Trail Essentials,Accessories/Gear,Trail Essentials AtlasThermo Gloves,Trail Essentials AtlasThermo Gloves engineered for casual/urban on city/commute in any conditions. Built with Leather/Insulation and waterproof protection; insulation: insulated.,Women,Leather/Insulation,Winter,Stone,Casual/Urban,Any,City/Commute,Waterproof,Insulated,"XS,S,M,L,XL",72,4.8
PRD-32B8D129,TrailForge,Accessories/Gear,Gloves,Trail Essentials,Accessories/Gear,Trail Essentials AuroraThermo Gloves,Trail Essentials AuroraThermo Gloves engineered for trail hiking on dirt/rocky trails in mild/variable conditions. Built with Knit/Wool Blend and waterproof protection; insulation: insulated.,Women,Knit/Wool Blend,Winter,Moss,Trail Hiking,Mild/Variable,Dirt/Rocky Trails,Waterproof,Insulated,"XS,S,M,L,XL",119,4.5
PRD-96B4DD9D,NorthPeak,Accessories/Gear,Hats/Beanies,Trail Essentials,Accessories/Gear,Trail Essentials AtlasCore Hats/Beanie,Trail Essentials AtlasCore Hats/Beanie engineered for trail hiking on dirt/rocky trails in mild/variable conditions. Built with Acrylic Knit and none/dwr protection; insulation: thermal.,Unisex,Acrylic Knit,Winter,Stone,Trail Hiking,Mild/Variable,Dirt/Rocky Trails,None/DWR,Thermal,One Size,26,4.7
PRD-8FCDE5FC,AlpineCo,Accessories/Gear,Gloves,Trail Essentials,Accessories/Gear,Trail Essentials EvergreenThermo Gloves,Trail Essentials EvergreenThermo Gloves engineered for casual/urban on city/commute in any conditions. Built with Softshell/Fleece and waterproof protection; insulation: insulated.,Men,Softshell/Fleece,Winter,Cobalt,Casual/Urban,Any,City/Commute,Waterproof,Insulated,"XS,S,M,L,XL",96,4.7
PRD-F5F448AF,TrailForge,Accessories/Gear,Hats/Beanies,Trail Essentials,Accessories/Gear,Trail Essentials TerraThermo Hats/Beanie,Trail Essentials TerraThermo Hats/Beanie engineered for casual/urban on city/commute in any conditions. Built with Fleece and none/dwr protection; insulation: thermal.,Unisex,Fleece,Winter,Teal,Casual/Urban,Any,City/Commute,None/DWR,Thermal,One Size,35,4.7
PRD-88747ABB,NorthPeak,Accessories/Gear,Gloves,Trail Essentials,Accessories/Gear,Trail Essentials SierraThermo Gloves,Trail Essentials SierraThermo Gloves engineered for trail hiking on dirt/rocky trails in mild/variable conditions. Built with Softshell/Fleece and waterproof protection; insulation: insulated.,Women,Softshell/Fleece,Winter,Teal,Trail Hiking,Mild/Variable,Dirt/Rocky Trails,Waterproof,Insulated,"XS,S,M,L,XL",43,4.6
PRD-AB60E495,AlpineCo,Accessories/Gear,Hats/Beanies,Trail Essentials,Accessories/Gear,Trail Essentials CascadeFlex Hats/Beanie,Trail Essentials CascadeFlex Hats/Beanie engineered for casual/urban on city/commute in any conditions. Built with Fleece and none/dwr protection; insulation: thermal.,Unisex,Fleece,Winter,Moss,Casual/Urban,Any,City/Commute,None/DWR,Thermal,One Size,27,4.7
PRD-817DA537,TrailForge,Accessories/Gear,Backpacks/Daypacks,Omni-Pack Gear,Accessories/Gear,Omni-Pack Gear PioneerLite Backpacks/Daypack,Omni-Pack Gear PioneerLite Backpacks/Daypack engineered for trail hiking on dirt/rocky trails in mild/variable conditions. Built with Cordura Nylon and water resistant protection; insulation: none.,Unisex,Cordura Nylon,Summer,Sand,Trail Hiking,Mild/Variable,Dirt/Rocky Trails,Water resistant,None,One Size,77,4.6
PRD-7B296CD4,NorthPeak,Accessories/Gear,Backpacks/Daypacks,Omni-Pack Gear,Accessories/Gear,Omni-Pack Gear HorizonLite Backpacks/Daypack,Omni-Pack Gear HorizonLite Backpacks/Daypack engineered for trail hiking on dirt/rocky trails in mild/variable conditions. Built with Cordura Nylon and water resistant protection; insulation: none.,Unisex,Cordura Nylon,Summer,Moss,Trail Hiking,Mild/Variable,Dirt/Rocky Trails,Water resistant,None,One Size,60,4.5
PRD-250E0977,AlpineCo,Accessories/Gear,Backpacks/Daypacks,Omni-Pack Gear,Accessories/Gear,Omni-Pack Gear HorizonLite Backpacks/Daypack,Omni-Pack Gear HorizonLite Backpacks/Daypack engineered for backpacking on mixed trails in variable conditions. Built with Cordura Nylon and water resistant protection; insulation: none.,Unisex,Cordura Nylon,Summer,Charcoal,Backpacking,Variable,Mixed Trails,Water resistant,None,One Size,142,4.4
PRD-FD9DDDE7,TrailForge,Accessories/Gear,Backpacks/Daypacks,Omni-Pack Gear,Accessories/Gear,Omni-Pack Gear StormLite Backpacks/Daypack,Omni-Pack Gear StormLite Backpacks/Daypack engineered for backpacking on mixed trails in variable conditions. Built with Cordura Nylon and water resistant protection; insulation: none.,Unisex,Cordura Nylon,Summer,Sky,Backpacking,Variable,Mixed Trails,Water resistant,None,One Size,115,4.5
PRD-B0151DAA,NorthPeak,Accessories/Gear,Backpacks/Daypacks,Omni-Pack Gear,Accessories/Gear,Omni-Pack Gear TerraShield Backpacks/Daypack,Omni-Pack Gear TerraShield Backpacks/Daypack engineered for travel on airport/city in variable conditions. Built with Ripstop Nylon and water resistant protection; insulation: none.,Unisex,Ripstop Nylon,Summer,Crimson,Travel,Variable,Airport/City,Water resistant,None,One Size,94,4.4
PRD-7195AE3E,AlpineCo,Accessories/Gear,Gloves,Omni-Pack Gear,Accessories/Gear,Omni-Pack Gear TerraX Gloves,Omni-Pack Gear TerraX Gloves engineered for skiing on snow/mountain in cold/wet conditions. Built with Leather/Insulation and waterproof protection; insulation: insulated.,Unisex,Leather/Insulation,Winter,Olive,Skiing,Cold/Wet,Snow/Mountain,Waterproof,Insulated,"XS,S,M,L,XL",96,4.7
PRD-631A2D4C,TrailForge,Accessories/Gear,Hats/Beanies,Omni-Pack Gear,Accessories/Gear,Omni-Pack Gear CascadePro Hats/Beanie,Omni-Pack Gear CascadePro Hats/Beanie engineered for winter commute on city/snow in cold conditions. Built with Fleece and none/dwr protection; insulation: thermal.,Unisex,Fleece,Winter,Navy,Winter Commute,Cold,City/Snow,None/DWR,Thermal,One Size,56,4.3
